CardId	Year	Conference	Title	Evidence	Author Names
PMC3781473	2013	increases_activity	Impairments in Site-Specific AS160 Phosphorylation and Effects of Exercise Training	" RIP140, which in turn induces insulin"	RIP140;insulin
PMC3712487	2013	decreases_activity	A novel role of proteasomal Î_1 subunit in tumorigenesis	 p27Kip1 specifically inhibits cyclin	p27Kip1;cyclin
PMC3146467	2011	increases_activity	The Function of Heterodimeric AP-1 Comprised of c-Jun and c-Fos in Activin Mediated Spemann Organizer Gene Expression	 AP-1 comprised of c-jun and c-fos (AP-1c-Jun/c-Fos) induces the expression of BMP-antagonizing organizer genes	AP-1;BMP-antagonizing organizer genes
PMC3570550	2013	increases_activity	Impairment of TrkB-PSD-95 Signaling in Angelman Syndrome	" BDNF-induced p-CaMKII, p-Akt, p-GSK"	BDNF;p-GSK
PMC3973334	2014	increases_activity	Transcriptional repressor NIR interacts with the p53-inhibiting ubiquitin ligase MDM2	 ( D ) Knockdown of endogenous NIR and MDM2 cooperate to stimulate transcription of the p53 responsive p21 gene .	MDM2;p53
PMC3963982	2014	increases_activity	Curcumin and Vitamin E Protect against Adverse Effects of Benzo[a]pyrene in Lung Epithelial Cells	 curcumin significantly restored survivin	curcumin;survivin
PMC3522594	2012	increases_activity	Effects of Exposure to a DNA Damaging Agent on the Hypoxia Inducible Factors in Organogenesis Stage Mouse Limbs	" In this study, there was an apparent increase in Vegfa expression (1.45 fold increase in limbs exposed to 1 \u00b5g/ml of 4-OOHCPA for 3 h) but this increase did not reach our >1.5 fold cut-off value (Supplementary data, )."	HIF1A and HIF2A;Vegfa
PMC3938031	2014	decreases_activity	Targeting the prohibitin scaffold-CRAF kinase interaction in RAS-ERK-driven pancreatic ductal adenocarcinoma	 RocA selectively diminishes the viability and migration of KRAS	RocA;KRAS
PMC4303119	2014	increases_activity	A novel role for ezrin in breast cancer angio/lymphangiogenesis	 ezrin operates upstream of IL-6/Stat3 by positively regulating IL-6	ezrin;interleukin-6
PMC3510437	2012	increases_activity	The  Kinase SteC Targets the MAP Kinase MEK to Regulate the Host Actin Cytoskeleton	 signaling pathway involving the MAP kinases MEK and ERK	ERK;MEK
PMC3873999	2013	decreases_activity	Tyrosine Phosphorylation Allows Integration of Multiple Signaling Inputs by IKKÎ_	 FGFR4 signaling attenuates TNFalpha	FGFR4;TNFalpha
PMC3735524	2013	decreases_activity	GATA-2 Transduces LPS-Induced  Gene Expression in Macrophages via a Toll-Like Receptor 4/MD88/MAPK-Dependent Mechanism	" As to the mechanism , transfection of toll like receptor ( TLR ) 4 small interfering ( si ) RNA into macrophages concurrently decreased LPS caused increases in nuclear GATA-2 levels ."	toll-like receptor;GATA-2
PMC4016758	2014	decreases_activity	A conserved sequence in calmodulin regulated spectrin-associated protein 1 links its interaction with spectrin and calmodulin to neurite outgrowth	 calmodulin inhibitor trifluoperazine	trifluoperazine;calmodulin
PMC4148113	2014	increases_activity	Engineered ubiquitin ligase PTB-U-box targets insulin/insulin-like growth factor receptor for degradation and coordinately inhibits cancer malignancy	" , membrane Glut4 but not cytoplasm Glut4 was significantly increased by insulin treatment in Ad-PTB infected cells ."	insulin;Glut4
PMC3954878	2014	decreases_activity	Enhanced Insulin Sensitivity Associated with Provision of Mono and Polyunsaturated Fatty Acids in Skeletal Muscle Cells Involves Counter Modulation of PP2A	" Numerous studies have demonstrated that increased availability of SFAs negatively regulate skeletal muscle insulin sensitivity with important knock-on consequences for processes such as gene expression and cell metabolism that are normally regulated by the hormone    ,     -    ."	SFAs;insulin
PMC4148113	2014	increases_activity	Engineered ubiquitin ligase PTB-U-box targets insulin/insulin-like growth factor receptor for degradation and coordinately inhibits cancer malignancy	 IR effectively attenuates the downstream MAPK and PI3K	IR;PI3K
PMC4026536	2014	increases_activity	Protein Kinase D Isoforms Differentially Modulate Cofilin-Driven Directed Cell Migration	 RhoA Increases PKD2	PKD2;RhoA
PMC4148113	2014	increases_activity	Engineered ubiquitin ligase PTB-U-box targets insulin/insulin-like growth factor receptor for degradation and coordinately inhibits cancer malignancy	" B , PTB-U-box promotes IGF-1R and IR down regulation ."	PTB-U-box;IR
PMC3446440	2012	increases_activity	Egr-1 contributes to IL-1-mediated down-regulation of peroxisome proliferator-activated receptor Î_ expression in human osteoarthritic chondrocytes	 Effect of Sp1 and Egr-1 on Peroxisome proliferator-activated receptor\u03b3 promoter activity.	Egr-1;PPARgamma
PMC4105133	2014	increases_activity	XBP1 Promotes Triple Negative Breast Cancer By Controlling the HIF1 Î± Pathway	 XBP1 Promotes Triple Negative Breast Cancer By Controlling the HIF1	XBP1;HIF1
PMC4148113	2014	decreases_activity	Engineered ubiquitin ligase PTB-U-box targets insulin/insulin-like growth factor receptor for degradation and coordinately inhibits cancer malignancy	 PTB-U-box specifically decreases IGF-1R	PTB-U-box;IGF-1R
PMC4289935	2014	increases_activity	Amyloid Î_ Regulates the Expression and Function of AIP1	" A recent study demonstrated that AIP1 activated ASK1 by recruiting phosphatase PP2A to dephosphorylate the 14-3-3 binding site on ASK1 , leading to dissociation of this inhibitory protein from the enzyme , thereby allowing activation by the TNFR1 signaling complex ( Min et al. ."	AIP1;ASK1
PMC4230785	2014	increases_activity	A adenosine receptorâ€“stimulated exocytosis in bladder umbrella cells requires phosphorylation of ADAM17 Ser-811 and EGF receptor transactivation	 A1AR-mediated activation of ADAM17	A1AR;ADAM17
PMC3799453	2013	decreases_activity	A Common Docking Domain in Progesterone Receptor-B links DUSP6 and CK2 signaling to proliferative transcriptional programs in breast cancer cells	 AG490 significantly diminished progestin-induced Wnt1 mRNA expression ( C); HSD11\u03b22 and STAT5A were included as additional Ser81//81-dependent PR-B target genes and positive controls .	AG490;HSD11\u03b22 and STAT5A
PMC4058076	2014	increases_activity	Aggresome formation is regulated by RanBPM through an interaction with HDAC6	" In control HEK293 cells , IR treatment induced RanBPM and HDAC6 aggresomes in 44.2 % and 40.6 % of cells respectively , whereas MG132 treatment triggered aggresome formation in 81.6 % ( RanBPM ) and 75.0 % ( HDAC6 ) of control HEK293 cells ."	IR;HDAC6
PMC4058076	2014	decreases_activity	Aggresome formation is regulated by RanBPM through an interaction with HDAC6	" Downregulation of RanBPM also significantly reduced aggresome formation by HDAC6 in response to MG132 ( 48.7 % ) and IR ( 19.3 % ) , albeit to a lower extent than in Hela shRNA cells , likely because the HEK293 RanBPM shRNA cells express higher levels of residual RanBPM protein                     ."	HDAC6;IR
PMC3725175	2013	decreases_activity	"Lyn, a Src family kinase, regulates activation of epidermal growth factor receptors in lung adenocarcinoma cells"	 Lyn expression with interfering siRNA decreased EGFR	Lyn;EGFR
PMC4039235	2014	increases_activity	Sulforaphane counteracts aggressiveness of pancreatic cancer driven by dysregulatedCx43-mediated gap junctional intercellular communication	" Cx43 expression in glioma stem cells inhibited their capacity for self-renewal, invasiveness and tumorigenicity by influencing E-cadherin"	Cx43;E-cadherin
PMC3630140	2013	increases_activity	Androgens Upregulate Cdc25C Protein by Inhibiting Its Proteasomal and Lysosomal Degradation Pathways	" As controls , in those same cells , EGF treatment greatly cross activated ErbB-2 tyrosine phosphorylation as indicated by great increase of pY877 level , and DHT treatment could activate both AR as shown by S81 phosphorylation and ErbB-2 by pY877 phosphorylation , although to a lesser degree on activating ErbB-2 than EGF         ."	ErbB-2;AR
PMC3757249	2013	decreases_activity	Acetylation of the Cell-Fate Factor Dachshund Determines p53 Binding and Signaling Modules in Breast Cancer	 p53 mutant R248Q reduced p21CIP1	p53;p21CIP1
PMC4303119	2014	increases_activity	A novel role for ezrin in breast cancer angio/lymphangiogenesis	" As rhIL-6 was able to induce Stat3 activation and VEGF-A expression in ezrin deficient cells , we believe that ezrin operates upstream of IL-6 / Stat3 by positively regulating IL-6 transcription ."	rhIL-6;Stat3
PMC3262900	2012	increases_activity	Identification of the cathelicidin peptide LL-37 as agonist for the type I insulin-like growth factor receptor	 ERK pathway induced by LL-37 and IGF-1	IGF-1;ERK
PMC3289600	2012	increases_activity	p53 Regulates Cell Cycle and MicroRNAs to Promote Differentiation of Human Embryonic Stem Cells	" Active p53 in turn promotes expression of the cell cycle regulator p21 to slow down the hESC cell cycle ; cells in the gap ( G1 ) phase of the cell cycle accumulate , preventing division ."	p53;CDKN1A
PMC4148113	2014	increases_activity	Engineered ubiquitin ligase PTB-U-box targets insulin/insulin-like growth factor receptor for degradation and coordinately inhibits cancer malignancy	" IRS-1 interference, which is supported by unchanged Akt"	Akt;IRS-1
PMC3495968	2012	decreases_activity	Transient Transfection of a Wild-Type p53 Gene Triggers Resveratrol-Induced Apoptosis in Cancer Cells	" The increase in p53 levels resulting from resveratrol exposure may be correlated with posttranslational protein modifications (phosphorylation or acetylation) because p53 gene expression, as revealed by RT-PCR, did not change."	ubiquitin;p53
PMC3641356	2013	decreases_activity	Downregulation of miRNA-31 induces taxane resistance in ovarian cancer cells through increase of receptor tyrosine kinase MET	 miR-199a-3p increased doxorubicin sensitivity of human hepatocarcinoma cells by repressing mTOR	miR-199a-3p;mTOR
PMC4289935	2014	increases_activity	Amyloid Î_ Regulates the Expression and Function of AIP1	 AIP1 mediates Abeta	AIP1;Abeta
PMC441372	2004	increases_activity	Polyphosphoinositides-dependent regulation of the osteoclast actin cytoskeleton and bone resorption	" In Gsn-null osteoclasts, neither transduction nor OPN treatment had any effect on F-actin content as demonstrated earlier (data not shown; [ ])."	OPN;F-actin
PMC3668633	2013	decreases_activity	A role for the tyrosine kinase ACK1 in neurotrophin signaling and neuronal extension and branching	" In addition , tyrosine phosphorylation was also observed when neurons were pre-treated with Src inhibitor PP2                         ."	PP2;Src
PMC3587705	2013	increases_activity	The human long non-coding RNA-RoR is a p53 repressor in response to DNA damage	 ( D-F ) RoR-siRNA does not change the stability of the doxo induced p53 .	D-F;p53
PMC4007498	2009	increases_activity	"Berbamine, a novel nuclear factor ÎºB inhibitor, inhibits growth and induces apoptosis in human myeloma cells"	" Additionally, Berbamine induces cell cycle arrest in G1 phase through down-regulating the expression of cyclin D1."	Berbamine;cyclin D1
PMC3316545	2012	increases_activity	Protein Phosphatase 1 Dephosphorylates Profilin-1 at Ser-137	" In serum starved NIH 3T3 cells , the RhoA activator lysophosphatidic acid ( LPA ) markedly increased the number of P3490 positive cells , and this was blocked by ROCK inhibition with Y-27632          ."	RhoA;P3490
PMC3309901	2012	increases_activity	Oncogenic Function of  in Colon Cancer through the Regulation of Î_-catenin	 result supports the finding that DACT1 regulates the subcellular location of beta-catenin	result;beta-catenin
PMC3747992	2013	increases_activity	The HILDA Complex Coordinates a Conditional Switch in the 3â€_-Untranslated Region of the  mRNA	" HILDA complex stabilizes the translationally permissive conformer that masks the GAIT element, thus resulting in uninhibited translation of VEGFA"	HILDA;VEGFA
PMC3460910	2012	decreases_activity	"Checkpoint Kinase ATR Phosphorylates Cdt2, a Substrate Receptor of CRL4 Ubiquitin Ligase, and Promotes the Degradation of Cdt1 following UV Irradiation"	" Although incubation with each inhibitor alone had almost no effect on the Cdt2 phosphorylation levels , the p38 inhibitor SB202190 seemed to have a greater effect than the other two , because in combination with ERK or JNK inhibitors , it reduced Cdt2 phosphorylation levels more than double treatment with ERK and JNK inhibitors                                            ."	SB202190;p38
PMC3329184	2012	increases_activity	Resveratrol Targeting of Carcinogen-Induced Brain Endothelial Cell Inflammation Biomarkers MMP-9 and COX-2 is Sirt1-Independent	 carcinogen-mediated induction of the NF-kappaB	carcinogen;NF-kappaB
PMC3954878	2014	increases_activity	Enhanced Insulin Sensitivity Associated with Provision of Mono and Polyunsaturated Fatty Acids in Skeletal Muscle Cells Involves Counter Modulation of PP2A	" However ,        shows that , irrespective of whether muscle cells were incubated in the absence or presence of OA or LOA , insulin stimulated PIP3 synthesis by ~ 2-fold ."	insulin;PIP3
PMC3995649	2014	increases_activity	Modulation of STAT3 Folding and Function by TRiC/CCT Chaperonin	" Addition of a second TRiC binding domain ( TBD ) to the N-terminus of Stat3 ( the TBD of pVHL , vTBD ) further increased the affinity of Stat3 for TRiC and its function ."	TBD;Stat3
PMC3503774	2012	increases_activity	miR-200c Targets a NF-ÎºB Up-Regulated TrkB/NTF3 Autocrine Signaling Loop to Enhance Anoikis Sensitivity in Triple Negative Breast Cancer	" Addition of BDNF has no effect on EV expressing cells , but increases the anoikis resistance of TrkB expressing cells as expected , as indicated by decreased cell death ."	BDNF;TrkB
PMC3747992	2013	increases_activity	The HILDA Complex Coordinates a Conditional Switch in the 3â€_-Untranslated Region of the  mRNA	" VEGF-A synthesis is induced in monocyte/macrophages activated by pro-inflammatory agonists, including interferon -\u03b3 and bacterial lipopolysaccharide"	bacterial lipopolysaccharide;VEGF-A
PMC441372	2004	increases_activity	Polyphosphoinositides-dependent regulation of the osteoclast actin cytoskeleton and bone resorption	 actin oligomers leading to an increase in F-actin	actin;F-actin
PMC3506457	2012	decreases_activity	The ORF2 glycoprotein of hepatitis E virus inhibits cellular NF-ÎºB activity by blocking ubiquitination mediated proteasomal degradation of IÎºBÎ± in human hepatoma cells	 IkappaBalpha stabilization actually blocked nuclear translocation of NF-kappaB	IkappaBalpha;NF-kappaB
