source	time	person	location	organization	miscellaneous
emptywheel	2011-05-03T00:00:00	abu faraj al-libi|maulawi abd|osama|khalid sheikh mohammed|faraj al-libi|owen bennett-jones	isi|pakistan|islamabad|bajaur|peshawar|abbottabad	cbs|ubl|obl|rs|detainee assessment brief|pk|bbc	pakistanis
emptywheel	2011-05-03T00:00:00	abu faraj|mohammed|adam goldman|abu ahmed al-kuwaiti|goldman|hassan ghul|rangzieb ahmed|khalid sheikh mohammed|abu musab|abu ahmed|ghul|faraj|matt apuzzo	pakistan|romania|iraq	ibn sheikh al-libi|qaeda|bush administration|obl|ap|cia|ksm	british
emptywheel	2011-05-02T00:00:00	mohammed|abu faraj|khalid sheikh mohammed|donald rumsfeld|abu faraj al-libbi	pakistan|ap|gitmo|romania|poland	fbi|dab|obl|cia|ksm	al-libi|qaeda
emptywheel	2011-05-02T00:00:00	jeff kaye|abu faraj|abu al-libi|osama|khalid sheikh mohammed|andy worthington|rahim al-nashiri|sharif al-masri|sharif	europe	telegraph's|wikileaks gitmo files|dab|gitmo|wikileaks|al-qaeda|wnd|cnn|obl|bradbury|usama|detainee assessment brief|ksm	qaeda|libyan|u.s. afghan|europeans|telegraph|asian
emptywheel	2011-05-02T00:00:00	maulawi abd|khalid sheikh mohammed|faraj|abu faraj al-libbi	pakistan|peshawar|abbottabad	dab|ubl|obl|high value detainees|detainee assessment brief|red cross|detainee|pk	qaeda|pakistani
emptywheel	2011-05-02T00:00:00	ashfaq parvez kayani|william daley|kayani|raymond davis|ahmad shuja pasha|asif ali zardari|bin laden|umar patek|denis mcdonough|john brennan|osama bin laden|perlez|jane perlez	bali|pakistan|islamabad|west point|abbottabad	isi|obl|united states-pakistani|and perlez|national security adviser tom donilon|national security adviser|diplomatic room	indonesian|osama|qaeda|pakistani
emptywheel	2011-04-30T00:00:00	qaddafi|richard engel|moussa ibrahim|secretary gates|jeremy scahill|colonel gaddafi	libya|tripoli	saif|nbc|saif qaddafi|un|nato	libyan
emptywheel	2011-04-29T00:00:00	timothy mcveigh|aldawsari|jamal al-badawi|kevin william harpham|julian sanchez|martin luther king|obama's|harpham|mueller|robert mueller|ali abdullah saleh|lone wolf|day|william jefferson|william harpham	arabic|quantico|spokane|dallas|lubbock|charlotte|n.c.	fbi'|foreign intelligence surveillance court|texas|fbi|khalid ali-m aldawsari|doj's national security division todd hinnen|carolina biological supply|peek|uss cole|qualichem technologies|saudi khalid ali-m aldawsari|patriot act|con-way freight|texas tech university|texas tech	world war|mlk day|arab|islamic|saudi|georgia-based|english
emptywheel	2011-04-28T00:00:00	vincent foster|donald trump|bill|robert gibbs|monica lewinsky|joe lockhart|marcy wheeler|ari fleischer|bill clinton|lockhart|politico	web|rubicon	dna|intertoobz|tv|nyt	internet
emptywheel	2011-04-28T00:00:00	remes|siddiqui|khalid sheikh mohammed|benjamin wittes|saifullah paracha|david remes|paracha|ammar al-baluchi|aafia siddiqui	afghanistan|ksm	imo|justice department|gitmo|nyt|wikileaks|secure facility|detainee|doj secure facility|yet doj|detainee assessment brief|aclu national security project director hina shamsi|uzair	facility
emptywheel	2011-04-27T00:00:00	franken|senators franken|richard blumenthal|scalia|hank johnson|liza concepcion|vincent|al franken|v. concepcion|concepcion|breyer|thomas|alito|kennedy	minnesota|california	wal-mart v. dukes|at & t mobility|arbitration fairness act|concepcions'|reuters|court of appeals|blumenthal|no.|california discover bank rule|supreme court|at & t|discover bank|roberts court' roberts|federal arbitration act|u.s. chamber of commerce|roberts court|house of representatives|discover bank rule	roberts|concepcions
emptywheel	2011-04-26T00:00:00	osama|koran|mohammed el baradei|richard clarke|hans blix	afghanistan|iraq	us government|situation room|taliban|bush administration|ubl|usama|al-qaida|usama bin laden|cnn	qaeda|russians|us-led
emptywheel	2011-04-26T00:00:00	rast|david deptula|benjamin rast|seaman benjamin|pincus|jeremy smith|smith|walter pincus|spencer|niles	helmand|arlington|mich.|uk|afghanistan|tex.|united kingdom	intelligent pilot intent analysis system|unmanned aircraft systems|air traffic control|cia|joint doctrine note|marine staff|british chiefs of staff|debates underway|international institute for strategic studies|washington post|air force|stottler|defense ministry|mi|iiss|stottler henke associates	marine|predator|british|hellfire|afghan|guardian|navy
emptywheel	2011-04-26T00:00:00	shane kadidal|rosenberg|tom lasseter|susan crawford|mark ] seibel|muhammad|carol rosenberg|kadidal|mohammed al-qahtani|mcclatchy	new york	center|npr|qahtani|constitutional rights|mcclatchy's miami herald|gitmo files|guantanamo bay|the times|center for constitutional rights|guantanamo|dod|gitmo|nyt|detainee assessment briefs|wikileaks|convening authority|doj	saudi
emptywheel	2011-04-25T00:00:00	abu faraj|mohammed|bruce|jessen|dr. john|james mitchell|bruce jessen|valtin|jeff kaye|michael kearns|lawrence wright|jason leopold|ali mohammed|joseph witsch|mitchell|witsch|resistance|looming tower|bragg	fort bragg|kinko|middle east|north carolina	sasc|other government agencies'|john f. kennedy special warfare center and school|qaeda|jpra|department of defense|recently obtained al qaeda documents'|sere|cia|dia|jpra collaboration|detainee|al qaeda resistance contingency training|personnel|air force|committee|air force sere|detainee treatment|dod|contingency training|gitmo detainee assessment brief|sasc report|qaeda resistance contingency training	afghanistan-based
emptywheel	2011-04-25T00:00:00	daniel fried|morrell|geoff morrell|fried|s bush	absolved|gitmo spain|guantanamo|spain	gitmo files|department of defense|gitmo review task force| hamed abderram��n|gitmo|high risk|wikileaks|dod|lahcen ikasrrien|special envoy|detainee assessment briefs|guantanamo detention facility|guantanamo review task force	spanish
emptywheel	2011-04-25T00:00:00	dick cheney|bin laden|khalid sheikh mohammed|abu zubaydah|tom lasseter|khalid shaykh muhammad|ahmed ressam|abu burhan|ressam|carol rosenberg|usama bin laden|umar abd	bagram|ireland|guantanamo|bahrain|gitmo|uzbekistan|israel|afghan-pakistan	khaldan camp|az|ubl|isn|gitmo files|wikileaks|blind shaykh	qaeda|palestinian|pakistani|afghan|ku-10024|qaida|bahraini
emptywheel	2011-04-24T00:00:00	marcy|juan bautista velderrain|kartchner caverns|eusebio kino|kubla khan|ken travous|happy easter|randy tufts|gary tenen|ignacio gaona	whetstone mountains|southern arizona|kartchner caverns state park|new spain|mexico|arizona|tucson|san xavier|throne room	interstate|district court|gadsden purchase|bac mission|national historic landmark|st. joseph of carondelet|diocese of santa fe|big room|franciscan sisters of christian charity|dc circuit court|state department|discovery center|san xavier mission|blackwater nisour square|franciscan	european|mission|mexican|century|sonoran
emptywheel	2011-04-23T00:00:00	frank r. wolf|rahm emanuel|olsen|wolf|matthew g. olsen|craig|emanuel|frank wolf|john yoo	northern virginia|gitmo|oval office|virginia|cuba	rahm|situation room|the uighurs|justice department|guantanamo|va	uighurs|wapo|uighur|english|chinese
emptywheel	2011-04-22T00:00:00	judge ricardo urbina|s. ct.|defendant slatten|urbina|judge urbina|d.c. cir.	kastigar|baghdad|north	state department|district court|nisour square|fifth amendment|reuters|dc circuit court of appeals|circuit court	iraqis
emptywheel	2011-04-22T00:00:00	aaron dale burkeen|blair manuel|david dayen|gordon jones|shane roshto|eric holder|roy wyatt kemp|barack obama|jason anderson|adam weise|stephen curtis|dewey revette|donald clark|karl kleppinger	mexico|gulf|macondo	department of justice|bp|transocean|halliburton|deepwater horizon	british|continue
emptywheel	2011-04-21T00:00:00	pelosi|bradley manning|nancy	san francisco	potus	bay area
emptywheel	2011-04-21T00:00:00	stephen cambone|jesus|duke cunningham	ci|cyberspace	counterintelligence operation records|nsa|jttf|federal register|defense counterintelligence|dia|dchc|mzm|pentagon|foreign intelligence|human intelligence center|lockheed|joint terrorism task force|cifa|defense counterintelligence and human intelligence center|national security letters congress|counterintelligence field activity|offensive ci operations|dod|defense intelligence agency's|lockheed martin|defense intelligence agency	quakers
emptywheel	2011-04-21T00:00:00	manning|bradley manning|david coombs|averhart|manning's god|sergeant|james averhart	fort leavenworth	quantico|pcf commander|suicide risk	suicide risk status|brig
emptywheel	2011-04-20T00:00:00	rahim hussayn muhammad|nashiri|albert|rahim al-nashiri|john yoo	aden|yemen|spain|saudi arabia	port|uss the sullivans|abd|ron|department of defense|ddg|cia|dod|uss cole	european division
emptywheel	2011-04-20T00:00:00	manning|bradley manning|jim miklaszewski|julian assange|averhart|miklaszewski|james averhart	pentagon|fort belvoir|virginia|u.s. army	nbc news|wikileaks	army|marine|marines
emptywheel	2011-04-20T00:00:00	mike mandel|collated screws|shank	alaska|eielson air force base|china	air force|federal register|residential style polished chrome toilet paper holders'|bath vanity light fixtures|��_ ceramic coated bugle head course thread screws	chinese
emptywheel	2011-04-19T00:00:00	ted stevens|frank murkowski|shell|andrew lundquist|edward chaplin|lady symons|john browne|lay|light bulb|lundquist	uk|alaska|fall|eisenhower executive office building|iraq|middle east	task force|baroness symons|bp|sandia national laboratories|british gas| energy task force|energy task force|duke energy| shell|foreign office|susie|american petroleum institute	british|iraq war|canadian|french
emptywheel	2011-04-19T00:00:00	ben smith|bradley manning|hillary clinton|smith|crowley|politico	cairo|tunisia|massachusetts|egypt|middle east	department of justice|state department|vietnam war|air force|center for american progress|cold war|wikileaks|state department spokesperson pj crowley	arab|village|state|japanese|internet
emptywheel	2011-04-19T00:00:00	jeff kaye|jon jackson|michael welner|chief prosecutor|michelle shephard|omar khadr|matthew schwartz|welner|michael chapman|khadr|john murphy	canada	khadr's|air force|guantanamo|star|lawyer army|toronto star|jl	anti-muslim
emptywheel	2011-04-17T00:00:00	candice miller|schumer|mr. chairman|charles schumer	pakistan|afghanistan|syracuse|new york|customs|iraq	fbi|syracuse post standard|hancock air base|national airspace system|d-new york|border protection|hancock|faa|federal aviation administration|post standard	reaper
emptywheel	2011-04-16T00:00:00	benton harbor|highland park|rick snyder|joseph|ecorse|harris|joseph harris|pontiac| hamtramck|st. joseph	michigan|flint|berrien county|detroit	"emergency financial manager|emergency manager| city'|city board , commission|three oaks| act|authority|public acts of michigan|act"	african american|eden-like|efms|granholm|city
emptywheel	2011-04-15T00:00:00	craig stapleton|patrick kennedy|john campbell|stapleton|george bush|raj patel	brazil|paris|ambassador|pioneer|france|nigeria	state department under secretary|department|state|ccc|european union|bci|eu|intellectual property|trips|monsanto's|vt pro|big cotton|wto|u.s. farm bill|st louis-based texas rangers|wikileaks|country|gm|brazilian cotton institute|house appropriations|trade-related aspects of intellectual property rights|u.s. government|commodity conservation corporation|big agribusiness|house of representatives|monsanto	european|europeans|brazilian|monsanto gm
emptywheel	2011-04-15T00:00:00	manning|knappenberger|bradley manning|nuri al-maliki|lady gaga|evan knappenberger|hunter thompson	iran|fort huachuca|arizona|dod|iraq	army|army specialist|hell's angels|siprnet|secret internet protocol router network|western washington university|department of defense's|war	western|internet
emptywheel	2011-04-14T00:00:00	manning|bradley manning|lady gaga|stewart baker	web|china	u.s. department of homeland security and national security agency|u.s. state department|reuters|dod| byzantine hades|state department's cyber threat analysis division|wikileaks|people's liberation army	byzantine hades|chinese
emptywheel	2011-04-14T00:00:00	jeff kaye|qaeda|rosenberg|jason leopold|george w. bush|ed mornston|fayfi|carol rosenberg|barack obama	abu ghraib|yemen|saudi arabia	gitmo detainee transfer policy|dia|jabir al fayfi|house armed services committee|defense intelligence agency	saudis|guantanamo|saudi|gitmo
emptywheel	2011-04-14T00:00:00	barry bonds|judge illston|bonds|thomas|jay bybee|susan illston	ndca	northern district of california|district court|balco continue	usc
emptywheel	2011-04-13T00:00:00	patrick philbin|durham|ahmed wali|qaeda|george j. tenet|zaragoza|eric holder|gul rahman|judge velasco|george tenet|yoo|john yoo|eloy velasco|david passaro|wali|george w. bush|passaro|rahim al-nashiri|scott muller|john durham|jose zaragoza	asadabad|pakistan|afghanistan|guantanamo bay|alaska|salt pit|spain|doj	bullet point|taliban|bullet points|olc|counterterrorism center|special operations|al qaeda|u.s. attorney|pdf|u.s. department of justice|cia's office of general counsel|cia|tenet guidelines|appeals|office of military affairs|fourth circuit|taliban and al qaeda|cia general counsel|cia's counterterrorist center|cia director of operations|u.s. supreme court	spanish|afghan|agency|cipa
emptywheel	2011-04-13T00:00:00	rast|benjamin rast|seaman benjamin|jeremy smith|smith|niles	helmand|arlington|michigan|mich.|afghanistan|tex.|detroit|mi	marine staff	marine|predator|african american|christian|qaeda|hellfire|afghan|navy
emptywheel	2011-04-12T00:00:00	blackstone|matt taibbi|charlie rose|christy|john|john mack|helicopter ben|susan|christy mack|mack|susan karches|bulow	fed|cayman islands|reiki|manhattan|wall street|new york	morgan stanley|turbotax timmeh geithner|upper beereast side|waterfall talf opportunity|macks|pimco|treasury|credit suisse|waterfall talf	lebanese-american|talf|japanese|mellon
emptywheel	2011-04-12T00:00:00	manning|matthew lee|bradley manning|mark toner|toner|josh gerstein|arshad mohammed	baghdad bob	state department|department of defense|ap|pj crowley|reuters|icrc|un special rapporteur|un	guantanamo|dod
emptywheel	2011-04-12T00:00:00	davis|khalid sheikh mohammed|kayani|marie harf|ahmed shuja pasha|raymond davis|david headley|shuja|mike mullen|leon panetta	isi|mumbai|pakistan|spying|north waziristan|warsak|khyber|peshawar	taliban|qaeda|haqqani|general kayani|special forces|special operations|infiltration of lashkar-e-taiba|cia|nyt|special forces pakistan|frontier corps|deploying special forces|lashkar-e-taiba	pakistanis|pakistani
